period,year,month_num,season,disease_target,age_group,case_count
2025-06,2025,6,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,D??i 1 tu?i,1
2025-06,2025,6,Mùa mưa,Hen - Asthma,1-5 tu?i,2
2025-06,2025,6,Mùa mưa,Hen - Asthma,11-15 tu?i,1
2025-06,2025,6,Mùa mưa,Hen - Asthma,6-10 tu?i,2
2025-06,2025,6,Mùa mưa,Hen - Asthma,D??i 1 tu?i,1
2025-06,2025,6,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1-5 tu?i,4
2025-06,2025,6,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,6-10 tu?i,2
2025-06,2025,6,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,D??i 1 tu?i,1
2025-06,2025,6,Mùa mưa,Không rõ nhóm bệnh,1-5 tu?i,2
2025-06,2025,6,Mùa mưa,Không rõ nhóm bệnh,6-10 tu?i,1
2025-06,2025,6,Mùa mưa,Không rõ nhóm bệnh,D??i 1 tu?i,2
2025-06,2025,6,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,1-5 tu?i,6
2025-06,2025,6,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,6-10 tu?i,2
2025-06,2025,6,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1-5 tu?i,5
2025-06,2025,6,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",6-10 tu?i,4
2025-06,2025,6,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",D??i 1 tu?i,1
2025-06,2025,6,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1-5 tu?i,2
2025-06,2025,6,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",6-10 tu?i,1
2025-06,2025,6,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1-5 tu?i,2
2025-06,2025,6,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",11-15 tu?i,1
2025-06,2025,6,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",6-10 tu?i,1
2025-06,2025,6,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1-5 tu?i,24
2025-06,2025,6,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,11-15 tu?i,2
2025-06,2025,6,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,6-10 tu?i,18
2025-06,2025,6,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,D??i 1 tu?i,3
2025-06,2025,6,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1-5 tu?i,15
2025-06,2025,6,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,6-10 tu?i,11
2025-06,2025,6,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,D??i 1 tu?i,2
2025-06,2025,6,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1-5 tu?i,24
2025-06,2025,6,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,11-15 tu?i,2
2025-06,2025,6,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,6-10 tu?i,3
2025-06,2025,6,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,D??i 1 tu?i,15
2025-06,2025,6,Mùa mưa,Động kinh - Epilepsy,11-15 tu?i,1
2025-06,2025,6,Mùa mưa,Động kinh - Epilepsy,6-10 tu?i,3
2025-06,2025,6,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1-5 tu?i,26
2025-06,2025,6,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6-10 tu?i,3
2025-06,2025,6,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",D??i 1 tu?i,22
2025-07,2025,7,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1-5 tu?i,15
2025-07,2025,7,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,6-10 tu?i,11
2025-07,2025,7,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1-5 tu?i,2
2025-07,2025,7,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",11-15 tu?i,4
2025-07,2025,7,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",6-10 tu?i,7
2025-07,2025,7,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",D??i 1 tu?i,2
2025-07,2025,7,Mùa mưa,Bệnh virut khác - Other viral diseases,1-5 tu?i,15
2025-07,2025,7,Mùa mưa,Bệnh virut khác - Other viral diseases,11-15 tu?i,3
2025-07,2025,7,Mùa mưa,Bệnh virut khác - Other viral diseases,6-10 tu?i,2
2025-07,2025,7,Mùa mưa,Bệnh virut khác - Other viral diseases,D??i 1 tu?i,8
2025-07,2025,7,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1-5 tu?i,8
2025-07,2025,7,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,6-10 tu?i,6
2025-07,2025,7,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,D??i 1 tu?i,1
2025-07,2025,7,Mùa mưa,Các bệnh viêm phổi - Pneumonia,1-5 tu?i,13
2025-07,2025,7,Mùa mưa,Các bệnh viêm phổi - Pneumonia,11-15 tu?i,1
2025-07,2025,7,Mùa mưa,Các bệnh viêm phổi - Pneumonia,6-10 tu?i,3
2025-07,2025,7,Mùa mưa,Các bệnh viêm phổi - Pneumonia,D??i 1 tu?i,17
2025-07,2025,7,Mùa mưa,Cúm - Influenza,1-5 tu?i,6
2025-07,2025,7,Mùa mưa,Cúm - Influenza,6-10 tu?i,3
2025-07,2025,7,Mùa mưa,Cúm - Influenza,D??i 1 tu?i,2
2025-07,2025,7,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1-5 tu?i,1
2025-07,2025,7,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,11-15 tu?i,7
2025-07,2025,7,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,6-10 tu?i,4
2025-07,2025,7,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,D??i 1 tu?i,1
2025-07,2025,7,Mùa mưa,Hen - Asthma,1-5 tu?i,2
2025-07,2025,7,Mùa mưa,Hen - Asthma,11-15 tu?i,1
2025-07,2025,7,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1-5 tu?i,5
2025-07,2025,7,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,D??i 1 tu?i,2
2025-07,2025,7,Mùa mưa,Không rõ nhóm bệnh,1-5 tu?i,1
2025-07,2025,7,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,1-5 tu?i,3
2025-07,2025,7,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,6-10 tu?i,3
2025-07,2025,7,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1-5 tu?i,4
2025-07,2025,7,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",6-10 tu?i,1
2025-07,2025,7,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1-5 tu?i,7
2025-07,2025,7,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",6-10 tu?i,4
2025-07,2025,7,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1-5 tu?i,1
2025-07,2025,7,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",6-10 tu?i,1
2025-07,2025,7,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1-5 tu?i,17
2025-07,2025,7,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,6-10 tu?i,22
2025-07,2025,7,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,D??i 1 tu?i,5
2025-07,2025,7,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1-5 tu?i,12
2025-07,2025,7,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,11-15 tu?i,1
2025-07,2025,7,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,6-10 tu?i,8
2025-07,2025,7,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,D??i 1 tu?i,1
2025-07,2025,7,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1-5 tu?i,16
2025-07,2025,7,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,11-15 tu?i,1
2025-07,2025,7,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,6-10 tu?i,2
2025-07,2025,7,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,D??i 1 tu?i,12
2025-07,2025,7,Mùa mưa,Động kinh - Epilepsy,11-15 tu?i,1
2025-07,2025,7,Mùa mưa,Động kinh - Epilepsy,6-10 tu?i,2
2025-07,2025,7,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1-5 tu?i,21
2025-07,2025,7,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6-10 tu?i,4
2025-07,2025,7,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",D??i 1 tu?i,16
2025-08,2025,8,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1-5 tu?i,8
2025-08,2025,8,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,11-15 tu?i,1
2025-08,2025,8,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,6-10 tu?i,9
2025-08,2025,8,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,D??i 1 tu?i,2
2025-08,2025,8,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1-5 tu?i,3
2025-08,2025,8,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",11-15 tu?i,8
2025-08,2025,8,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",6-10 tu?i,5
2025-08,2025,8,Mùa mưa,Bệnh virut khác - Other viral diseases,1-5 tu?i,14
2025-08,2025,8,Mùa mưa,Bệnh virut khác - Other viral diseases,6-10 tu?i,7
2025-08,2025,8,Mùa mưa,Bệnh virut khác - Other viral diseases,D??i 1 tu?i,12
2025-08,2025,8,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1-5 tu?i,9
2025-08,2025,8,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,11-15 tu?i,1
2025-08,2025,8,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,6-10 tu?i,2
2025-08,2025,8,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,D??i 1 tu?i,2
2025-08,2025,8,Mùa mưa,Các bệnh viêm phổi - Pneumonia,1-5 tu?i,7
2025-08,2025,8,Mùa mưa,Các bệnh viêm phổi - Pneumonia,11-15 tu?i,1
2025-08,2025,8,Mùa mưa,Các bệnh viêm phổi - Pneumonia,6-10 tu?i,1
2025-08,2025,8,Mùa mưa,Các bệnh viêm phổi - Pneumonia,D??i 1 tu?i,14
2025-08,2025,8,Mùa mưa,Cúm - Influenza,1-5 tu?i,10
2025-08,2025,8,Mùa mưa,Cúm - Influenza,6-10 tu?i,1
2025-08,2025,8,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1-5 tu?i,3
2025-08,2025,8,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,11-15 tu?i,4
2025-08,2025,8,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,6-10 tu?i,8
2025-08,2025,8,Mùa mưa,Hen - Asthma,11-15 tu?i,3
2025-08,2025,8,Mùa mưa,Hen - Asthma,6-10 tu?i,5
2025-08,2025,8,Mùa mưa,Hen - Asthma,D??i 1 tu?i,1
2025-08,2025,8,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1-5 tu?i,5
2025-08,2025,8,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,11-15 tu?i,2
2025-08,2025,8,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,6-10 tu?i,3
2025-08,2025,8,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,D??i 1 tu?i,3
2025-08,2025,8,Mùa mưa,Không rõ nhóm bệnh,1-5 tu?i,2
2025-08,2025,8,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,1-5 tu?i,7
2025-08,2025,8,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,11-15 tu?i,1
2025-08,2025,8,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,6-10 tu?i,2
2025-08,2025,8,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1-5 tu?i,3
2025-08,2025,8,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",6-10 tu?i,2
2025-08,2025,8,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1-5 tu?i,1
2025-08,2025,8,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",6-10 tu?i,2
2025-08,2025,8,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1-5 tu?i,2
2025-08,2025,8,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",11-15 tu?i,1
2025-08,2025,8,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",D??i 1 tu?i,1
2025-08,2025,8,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1-5 tu?i,17
2025-08,2025,8,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,6-10 tu?i,14
2025-08,2025,8,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,D??i 1 tu?i,4
2025-08,2025,8,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1-5 tu?i,16
2025-08,2025,8,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,11-15 tu?i,1
2025-08,2025,8,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,6-10 tu?i,7
2025-08,2025,8,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,D??i 1 tu?i,3
2025-08,2025,8,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1-5 tu?i,19
2025-08,2025,8,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,11-15 tu?i,1
2025-08,2025,8,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,6-10 tu?i,3
2025-08,2025,8,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,D??i 1 tu?i,15
2025-08,2025,8,Mùa mưa,Động kinh - Epilepsy,1-5 tu?i,1
2025-08,2025,8,Mùa mưa,Động kinh - Epilepsy,6-10 tu?i,1
2025-08,2025,8,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1-5 tu?i,15
2025-08,2025,8,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",11-15 tu?i,1
2025-08,2025,8,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6-10 tu?i,3
2025-08,2025,8,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",D??i 1 tu?i,26
2025-09,2025,9,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1-5 tu?i,8
2025-09,2025,9,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,11-15 tu?i,1
2025-09,2025,9,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,6-10 tu?i,12
2025-09,2025,9,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1-5 tu?i,2
2025-09,2025,9,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",11-15 tu?i,5
2025-09,2025,9,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",6-10 tu?i,5
2025-09,2025,9,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",D??i 1 tu?i,1
2025-09,2025,9,Mùa mưa,Bệnh virut khác - Other viral diseases,1-5 tu?i,36
2025-09,2025,9,Mùa mưa,Bệnh virut khác - Other viral diseases,11-15 tu?i,3
2025-09,2025,9,Mùa mưa,Bệnh virut khác - Other viral diseases,6-10 tu?i,9
2025-09,2025,9,Mùa mưa,Bệnh virut khác - Other viral diseases,D??i 1 tu?i,9
2025-09,2025,9,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1-5 tu?i,9
2025-09,2025,9,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,6-10 tu?i,2
2025-09,2025,9,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,D??i 1 tu?i,1
2025-09,2025,9,Mùa mưa,Các bệnh viêm phổi - Pneumonia,1-5 tu?i,15
2025-09,2025,9,Mùa mưa,Các bệnh viêm phổi - Pneumonia,6-10 tu?i,3
2025-09,2025,9,Mùa mưa,Các bệnh viêm phổi - Pneumonia,D??i 1 tu?i,18
2025-09,2025,9,Mùa mưa,Cúm - Influenza,1-5 tu?i,3
2025-09,2025,9,Mùa mưa,Cúm - Influenza,6-10 tu?i,2
2025-09,2025,9,Mùa mưa,Cúm - Influenza,D??i 1 tu?i,1
2025-09,2025,9,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1-5 tu?i,2
2025-09,2025,9,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,11-15 tu?i,4
2025-09,2025,9,Mùa mưa,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,6-10 tu?i,3
2025-09,2025,9,Mùa mưa,Hen - Asthma,11-15 tu?i,1
2025-09,2025,9,Mùa mưa,Hen - Asthma,6-10 tu?i,2
2025-09,2025,9,Mùa mưa,Hen - Asthma,D??i 1 tu?i,2
2025-09,2025,9,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,1-5 tu?i,3
2025-09,2025,9,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,11-15 tu?i,1
2025-09,2025,9,Mùa mưa,Hậu quả của các nguyên nhân bên ngoài khác và không xác định - Other and unspecified effects of external causes,6-10 tu?i,1
2025-09,2025,9,Mùa mưa,Không rõ nhóm bệnh,1-5 tu?i,1
2025-09,2025,9,Mùa mưa,Không rõ nhóm bệnh,D??i 1 tu?i,1
2025-09,2025,9,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,1-5 tu?i,5
2025-09,2025,9,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,6-10 tu?i,1
2025-09,2025,9,Mùa mưa,Thuỷ đậu và zôna - Varicella and Zoster,D??i 1 tu?i,2
2025-09,2025,9,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1-5 tu?i,4
2025-09,2025,9,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",6-10 tu?i,1
2025-09,2025,9,Mùa mưa,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",D??i 1 tu?i,1
2025-09,2025,9,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1-5 tu?i,1
2025-09,2025,9,Mùa mưa,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",6-10 tu?i,2
2025-09,2025,9,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1-5 tu?i,3
2025-09,2025,9,Mùa mưa,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",6-10 tu?i,1
2025-09,2025,9,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1-5 tu?i,14
2025-09,2025,9,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,11-15 tu?i,3
2025-09,2025,9,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,6-10 tu?i,8
2025-09,2025,9,Mùa mưa,Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,D??i 1 tu?i,4
2025-09,2025,9,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1-5 tu?i,6
2025-09,2025,9,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,11-15 tu?i,1
2025-09,2025,9,Mùa mưa,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,6-10 tu?i,8
2025-09,2025,9,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1-5 tu?i,18
2025-09,2025,9,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,11-15 tu?i,1
2025-09,2025,9,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,6-10 tu?i,3
2025-09,2025,9,Mùa mưa,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,D??i 1 tu?i,16
2025-09,2025,9,Mùa mưa,Động kinh - Epilepsy,1-5 tu?i,1
2025-09,2025,9,Mùa mưa,Động kinh - Epilepsy,11-15 tu?i,1
2025-09,2025,9,Mùa mưa,Động kinh - Epilepsy,6-10 tu?i,1
2025-09,2025,9,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1-5 tu?i,15
2025-09,2025,9,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6-10 tu?i,2
2025-09,2025,9,Mùa mưa,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",D??i 1 tu?i,16
2025-10,2025,10,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1-5 tu?i,2
2025-10,2025,10,Mùa mưa,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,6-10 tu?i,8
2025-10,2025,10,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",11-15 tu?i,2
2025-10,2025,10,Mùa mưa,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",6-10 tu?i,1
2025-10,2025,10,Mùa mưa,Bệnh virut khác - Other viral diseases,1-5 tu?i,23
2025-10,2025,10,Mùa mưa,Bệnh virut khác - Other viral diseases,11-15 tu?i,3
2025-10,2025,10,Mùa mưa,Bệnh virut khác - Other viral diseases,6-10 tu?i,5
2025-10,2025,10,Mùa mưa,Bệnh virut khác - Other viral diseases,D??i 1 tu?i,16
2025-10,2025,10,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1-5 tu?i,7
2025-10,2025,10,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,11-15 tu?i,1
2025-10,2025,10,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,6-10 tu?i,2
2025-10,2025,10,Mùa mưa,Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,D??i 1 tu?i,2
2025-10,2025,10,Mùa mưa,Các bệnh viêm phổi - Pneumonia,1-5 tu?i,15
